Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status
2025-07-03 08:22:20,2025-07-03 08:22:15,2025-07-03 08:23:15,867488065171646,16,GTPDP,0x09fe7fbf,,802003,0x8301,0x0108,0,11436,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,15,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:21,2025-07-03 08:22:16,2025-07-03 08:23:16,867488065171646,17,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11436,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,17,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:22,2025-07-03 08:22:17,2025-07-03 08:23:17,867488065171646,18,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11438,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0e,0.0,18,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:23,2025-07-03 08:22:18,2025-07-03 08:23:18,867488065171646,19,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11266,0,-,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0e,0.0,19,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,
2025-07-03 08:22:24,2025-07-03 08:22:19,2025-07-03 08:23:19,867488065171646,20,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11419,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,20,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:25,2025-07-03 08:22:20,2025-07-03 08:23:20,867488065171646,21,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11434,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,21,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:26,2025-07-03 08:22:21,2025-07-03 08:23:21,867488065171646,22,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11434,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,22,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:27,2025-07-03 08:22:22,2025-07-03 08:23:22,867488065171646,23,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11434,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,23,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:28,2025-07-03 08:22:23,2025-07-03 08:23:23,867488065171646,24,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11445,0,-,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,24,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,
2025-07-03 08:22:29,2025-07-03 08:22:24,2025-07-03 08:23:24,867488065171646,25,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11445,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,25,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:30,2025-07-03 08:22:25,2025-07-03 08:23:25,867488065171646,26,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11449,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,26,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:31,2025-07-03 08:22:26,2025-07-03 08:23:26,867488065171646,27,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11416,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a1e,0.0,27,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:32,2025-07-03 08:22:27,2025-07-03 08:23:27,867488065171646,28,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11420,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a1e,0.0,28,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:33,2025-07-03 08:22:28,2025-07-03 08:23:28,867488065171646,29,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11448,0,-,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,29,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,
2025-07-03 08:22:34,2025-07-03 08:22:29,2025-07-03 08:23:29,867488065171646,30,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11460,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,30,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:35,2025-07-03 08:22:30,2025-07-03 08:23:30,867488065171646,31,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11442,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,31,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:36,2025-07-03 08:22:31,2025-07-03 08:23:31,867488065171646,32,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11422,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,32,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:37,2025-07-03 08:22:32,2025-07-03 08:23:32,867488065171646,33,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11422,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,33,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:38,2025-07-03 08:22:33,2025-07-03 08:23:33,867488065171646,34,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11405,0,-,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,34,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,
2025-07-03 08:22:39,2025-07-03 08:22:34,2025-07-03 08:23:34,867488065171646,35,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11404,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,35,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:40,2025-07-03 08:22:35,2025-07-03 08:23:35,867488065171646,36,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11454,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,36,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:41,2025-07-03 08:22:36,2025-07-03 08:23:36,867488065171646,37,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11454,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,37,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:42,2025-07-03 08:22:37,2025-07-03 08:23:37,867488065171646,38,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11416,0,-,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,38,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-07-03 08:22:43,2025-07-03 08:22:38,2025-07-03 08:23:38,867488065171646,39,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11426,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,39,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:44,2025-07-03 08:22:39,2025-07-03 08:23:39,867488065171646,40,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11428,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,40,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:45,2025-07-03 08:22:40,2025-07-03 08:23:40,867488065171646,41,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11428,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,41,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:46,2025-07-03 08:22:41,2025-07-03 08:23:41,867488065171646,42,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11434,0,-,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,42,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-07-03 08:22:47,2025-07-03 08:22:42,2025-07-03 08:23:42,867488065171646,43,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11447,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,43,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:48,2025-07-03 08:22:43,2025-07-03 08:23:43,867488065171646,44,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11338,0,-,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,44,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-07-03 08:22:49,2025-07-03 08:22:44,2025-07-03 08:23:44,867488065171646,45,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11447,0,0,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,45,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:50,2025-07-03 08:22:45,2025-07-03 08:23:45,867488065171646,46,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11449,0,-,1,2,22,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,46,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-07-03 08:22:51,2025-07-03 08:22:46,2025-07-03 08:23:46,867488065171646,47,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11449,0,0,1,2,21,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,47,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:52,2025-07-03 08:22:47,2025-07-03 08:23:47,867488065171646,48,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11416,0,0,1,2,22,11,-,1,151,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,48,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:22:53,2025-07-03 08:22:48,2025-07-03 08:23:48,867488065171646,49,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11454,0,0,1,2,21,11,-,1,160,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,49,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-03 08:23:54,2025-07-03 08:22:48,2025-07-03 08:23:49,867488065171646,50,GTIGF,0x09fe7fbf,,802003,0x8301,0x0108,0,11454,0,0,1,2,11,11,-,1,0.4,0,548,-23.329943,-51.177857,724,5,9c6b,06909a0a,0.0,50,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
