Data/Hora Inclusão,Data/Hora Evento,Gnss Utc Time,Imei,Sequência,Tipo Mensagem,Máscara Report,Máscara Eri,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração Da Ignição,Precisão Gnss,Velocidade,Azimuth,Altitude,Latitude,Longitude,Mcc,Mnc,Lac,Cell Id,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,Id,Id Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,Rat,Band,Ign Trigger Data,Gnss Trigger Type,Position Report Type,Gnss Signal Status,linha_original
2025-06-11 16:29:43,2025-06-11 16:29:42,2025-06-11 16:29:43,867488061438387,16265.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13645,0000,-,01,00,22,12,-,01,7.1,290,172,-6.809335,-43.011941,0724,0005,f79d,0d94b10a,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,11,,15
2025-06-11 16:29:48,2025-06-11 16:29:47,2025-06-11 16:29:48,867488061438387,16266.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13519,0000,-,01,00,22,12,-,01,3.8,59,173,-6.809293,-43.011943,0724,0005,f79d,0d94b10a,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,28,00000000,00,11,,16
2025-06-11 16:29:50,2025-06-11 16:29:49,2025-06-11 16:29:50,867488061438387,16267.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13519,0000,-,01,00,22,12,-,01,5.9,94,173,-6.809291,-43.011904,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,17
2025-06-11 16:29:52,2025-06-11 16:29:51,2025-06-11 16:29:51,867488061438387,16268.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13456,0000,0000,00,00,12,12,58,01,3.0,96,173,-6.809288,-43.01189,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,18
2025-06-11 16:29:52,2025-06-11 16:29:51,2025-06-11 16:29:51,867488061438387,16269.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13456,0000,0000,00,00,12,12,-,01,3.0,96,173,-6.809288,-43.01189,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,19
2025-06-11 16:29:52,2025-06-11 16:29:51,2025-06-11 16:29:52,867488061438387,16270.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13456,0000,-,00,00,12,12,-,01,0.4,94,173,-6.809284,-43.011883,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,20
2025-06-11 16:29:52,2025-06-11 16:29:51,2025-06-11 16:29:52,867488061438387,16271.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13456,0000,0000,00,00,12,12,-,01,0.4,94,173,-6.809284,-43.011883,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,21
2025-06-11 16:30:32,2025-06-11 16:30:31,2025-06-11 16:30:31,867488061438387,16273.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12627,0000,0000,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,23
2025-06-11 17:29:47,2025-06-11 17:29:46,2025-06-11 17:27:19,867488061438387,16333.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12612,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,53
2025-06-11 18:29:47,2025-06-11 18:29:46,2025-06-11 18:27:20,867488061438387,16394.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12604,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,84
2025-06-11 19:29:47,2025-06-11 19:29:46,2025-06-11 19:27:54,867488061438387,16455.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12585,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,115
2025-06-11 20:29:47,2025-06-11 20:29:46,2025-06-11 20:27:21,867488061438387,16516.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12592,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,146
2025-06-11 21:29:47,2025-06-11 21:29:46,2025-06-11 21:27:22,867488061438387,16576.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12580,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,177
2025-06-11 22:29:47,2025-06-11 22:29:46,2025-06-11 22:27:22,867488061438387,16637.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12578,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,208
2025-06-11 23:29:47,2025-06-11 23:29:46,2025-06-11 23:27:54,867488061438387,16698.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12556,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,239
2025-06-12 00:29:47,2025-06-12 00:29:46,2025-06-12 00:27:24,867488061438387,16759.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12559,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,270
2025-06-12 01:29:47,2025-06-12 01:29:46,2025-06-12 01:27:33,867488061438387,16820.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12497,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,301
2025-06-12 02:29:47,2025-06-12 02:29:46,2025-06-12 02:27:20,867488061438387,16881.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12491,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,332
2025-06-12 03:29:47,2025-06-12 03:29:46,2025-06-12 03:27:33,867488061438387,16942.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12529,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,363
2025-06-12 04:29:47,2025-06-12 04:29:46,2025-06-12 04:27:53,867488061438387,17003.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12530,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,394
2025-06-12 05:29:47,2025-06-12 05:29:46,2025-06-12 05:27:20,867488061438387,17064.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12517,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,425
2025-06-12 06:29:47,2025-06-12 06:29:46,2025-06-12 06:27:54,867488061438387,17125.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12442,0000,-,00,00,11,12,-,01,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.2,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,456
2025-06-12 07:20:57,2025-06-12 07:20:56,2025-06-12 06:27:54,867488061438387,17178.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12461,0000,0000,01,00,22,12,53464,00,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.0,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,483
2025-06-12 07:20:57,2025-06-12 07:20:56,2025-06-12 06:27:54,867488061438387,17179.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12461,0000,0000,01,00,22,12,-,00,0.0,94,173,-6.809271,-43.011872,0724,0005,f79d,0d94b100,0.0,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,484
2025-06-12 07:21:07,2025-06-12 07:21:06,2025-06-12 07:21:07,867488061438387,17180.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13625,0000,-,01,00,22,12,-,01,0.0,94,215,-6.809112,-43.01167,0724,0005,f79d,0d94b100,0.0,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10,,485
2025-06-12 07:21:07,2025-06-12 07:21:06,2025-06-12 07:21:07,867488061438387,17181.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13625,0000,0000,01,00,22,12,-,01,0.0,94,215,-6.809112,-43.01167,0724,0005,f79d,0d94b100,0.0,111.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,486
2025-06-12 07:21:59,2025-06-12 07:21:58,2025-06-12 07:21:59,867488061438387,17182.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13565,0000,-,01,00,22,12,-,01,7.2,280,213,-6.809112,-43.01168,0724,0005,f79d,0d94b100,0.0,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,487
2025-06-12 07:22:17,2025-06-12 07:22:16,2025-06-12 07:22:17,867488061438387,17183.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13672,0000,-,01,00,22,12,-,01,4.6,245,207,-6.809036,-43.011972,0724,0005,f79d,0d94b100,0.0,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,488
2025-06-12 07:22:21,2025-06-12 07:22:20,2025-06-12 07:22:21,867488061438387,17184.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13672,0000,-,01,00,22,12,-,01,5.6,324,206,-6.809036,-43.011985,0724,0005,f79d,0d94b100,0.0,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,489
2025-06-12 07:22:25,2025-06-12 07:22:24,2025-06-12 07:22:25,867488061438387,17186.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13466,0000,-,01,00,22,12,-,01,9.7,291,205,-6.808994,-43.012052,0724,0005,f79d,0d94b100,0.0,111.7,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,11,,490
2025-06-12 07:23:03,2025-06-12 07:23:02,2025-06-12 07:23:03,867488061438387,17188.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13478,0000,-,01,00,22,12,-,01,11.3,327,199,-6.808715,-43.013054,0724,0005,f79d,0d94b110,0.2,111.8,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,492
2025-06-12 07:23:07,2025-06-12 07:23:06,2025-06-12 07:23:07,867488061438387,17189.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13662,0000,-,01,00,22,12,-,01,11.3,5,201,-6.808613,-43.013058,0724,0005,f79d,0d94b110,0.2,111.8,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,493
2025-06-12 07:23:32,2025-06-12 07:23:31,2025-06-12 07:23:32,867488061438387,17190.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13640,0000,-,01,00,22,12,-,01,10.9,43,205,-6.807946,-43.012857,0724,0005,f79d,0d94b110,0.2,111.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,494
2025-06-12 07:23:35,2025-06-12 07:23:34,2025-06-12 07:23:35,867488061438387,17191.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13640,0000,-,01,00,22,12,-,01,10.9,77,204,-6.807922,-43.012782,0724,0005,f79d,0d94b110,0.2,111.9,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,11,,495
2025-06-12 07:23:58,2025-06-12 07:23:57,2025-06-12 07:23:58,867488061438387,17192.0,GTBTC,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13610,0000,0000,01,00,22,12,-,01,9.3,92,201,-6.807904,-43.012176,0724,0005,f79d,0d94aa1d,0.3,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,496
2025-06-12 07:24:03,2025-06-12 07:24:02,2025-06-12 07:24:02,867488061438387,17193.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13458,0000,-,01,00,22,12,-,01,7.0,106,202,-6.807916,-43.012101,0724,0005,f79d,0d94aa1d,0.3,112.0,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,10,,497
2025-06-12 07:24:05,2025-06-12 07:24:04,2025-06-12 07:24:05,867488061438387,17194.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13700,0000,-,01,00,22,12,-,01,8.7,136,202,-6.807954,-43.012056,0724,0005,f79d,0d94aa1d,0.3,112.0,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,498
2025-06-12 07:24:07,2025-06-12 07:24:06,2025-06-12 07:24:07,867488061438387,17195.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,12,12,191,01,2.4,157,201,-6.807974,-43.012054,0724,0005,f79d,0d94aa1d,0.3,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,499
2025-06-12 07:24:08,2025-06-12 07:24:06,2025-06-12 07:24:07,867488061438387,17196.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,12,12,-,01,2.4,157,201,-6.807974,-43.012054,0724,0005,f79d,0d94aa1d,0.3,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,500
2025-06-12 07:24:09,2025-06-12 07:24:06,2025-06-12 07:24:07,867488061438387,17197.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,22,12,0,01,2.4,157,201,-6.807974,-43.012054,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,501
2025-06-12 07:24:10,2025-06-12 07:24:06,2025-06-12 07:24:07,867488061438387,17198.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,22,12,-,01,2.4,157,201,-6.807974,-43.012054,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,502
2025-06-12 07:24:10,2025-06-12 07:24:07,2025-06-12 07:24:07,867488061438387,17199.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,12,12,1,01,2.4,157,201,-6.807974,-43.012054,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,503
2025-06-12 07:24:11,2025-06-12 07:24:07,2025-06-12 07:24:07,867488061438387,17200.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,12,12,-,01,2.4,157,201,-6.807974,-43.012054,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,504
2025-06-12 07:24:11,2025-06-12 07:24:07,2025-06-12 07:24:07,867488061438387,17201.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,22,12,0,01,2.4,157,201,-6.807974,-43.012054,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,505
2025-06-12 07:24:12,2025-06-12 07:24:07,2025-06-12 07:24:07,867488061438387,17202.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,22,12,-,01,2.4,157,201,-6.807974,-43.012054,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,506
2025-06-12 07:24:12,2025-06-12 07:24:07,2025-06-12 07:24:08,867488061438387,17203.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,12,12,-,01,0.1,136,200,-6.807975,-43.012055,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,507
2025-06-12 07:24:13,2025-06-12 07:24:07,2025-06-12 07:24:08,867488061438387,17204.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,12,12,-,01,0.1,136,200,-6.807975,-43.012055,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,508
2025-06-12 07:24:13,2025-06-12 07:24:07,2025-06-12 07:24:08,867488061438387,17205.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,12,12,-,01,0.1,136,200,-6.807975,-43.012055,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,509
2025-06-12 07:24:14,2025-06-12 07:24:07,2025-06-12 07:24:08,867488061438387,17206.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,12,12,-,01,0.1,136,200,-6.807975,-43.012055,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,510
2025-06-12 07:24:14,2025-06-12 07:24:07,2025-06-12 07:24:08,867488061438387,17207.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,12,12,0,00,0.1,136,200,-6.807975,-43.012055,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,511
2025-06-12 07:24:15,2025-06-12 07:24:07,2025-06-12 07:24:08,867488061438387,17208.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,12,12,-,00,0.1,136,200,-6.807975,-43.012055,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,512
2025-06-12 07:24:15,2025-06-12 07:24:08,2025-06-12 07:24:08,867488061438387,17209.0,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,22,12,1,00,0.1,136,200,-6.807975,-43.012055,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,513
2025-06-12 07:24:16,2025-06-12 07:24:08,2025-06-12 07:24:08,867488061438387,17210.0,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,22,12,-,00,0.1,136,200,-6.807975,-43.012055,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,514
2025-06-12 07:24:16,2025-06-12 07:24:08,2025-06-12 07:24:09,867488061438387,17211.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,22,12,-,01,0.2,136,200,-6.807974,-43.012056,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,01,,515
2025-06-12 07:24:17,2025-06-12 07:24:08,2025-06-12 07:24:09,867488061438387,17212.0,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13700,0000,0000,01,00,22,12,-,01,0.2,136,200,-6.807974,-43.012056,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,00,,516
2025-06-12 07:24:17,2025-06-12 07:24:08,2025-06-12 07:24:09,867488061438387,17213.0,GTSTC,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13649,0000,0000,01,00,22,12,-,00,0.2,136,200,-6.807974,-43.012056,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,517
2025-06-12 07:24:18,2025-06-12 07:24:10,2025-06-12 07:24:11,867488061438387,17214.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13649,0000,-,01,00,22,12,-,01,3.0,181,200,-6.807981,-43.012061,0724,0005,f79d,0d94aa1d,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,04,1,00000000,00,11,,518
2025-06-12 07:27:10,2025-06-12 07:27:09,2025-06-12 07:27:10,867488061438387,17219.0,GTBTC,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13582,0000,0000,01,00,22,12,-,01,0.0,181,200,-6.807988,-43.012065,0724,0005,f79d,0d94aa05,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,521
2025-06-12 07:27:17,2025-06-12 07:27:16,2025-06-12 07:27:04,867488061438387,17220.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13571,0000,-,00,00,12,12,-,01,0.0,181,200,-6.807988,-43.012065,0724,0005,f79d,0d94aa05,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,522
2025-06-12 07:27:17,2025-06-12 07:27:16,2025-06-12 07:27:17,867488061438387,17221.0,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13571,0000,0000,00,00,12,12,188,01,0.0,181,200,-6.807988,-43.012065,0724,0005,f79d,0d94aa05,0.0,112.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,523
