Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status
2025-06-12 02:03:23,,,867488061434766,17461,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:05:23,,,867488061434766,17463,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:07:24,,,867488061434766,17465,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:09:24,,,867488061434766,17467,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:11:24,,,867488061434766,17469,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:13:24,,,867488061434766,17471,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:15:24,,,867488061434766,17473,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:17:55,,,867488061434766,17475,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:17:56,2025-06-12 02:17:24,2025-06-12 01:59:23,867488061434766,17477,GTPDP,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12756,0,0,0,0,11,12,-,0,0.0,315,658,-23.508072,-47.602568,724,10,c3c3,0dc23317,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-06-12 02:19:54,,,867488061434766,17478,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:21:54,,,867488061434766,17480,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:23:54,,,867488061434766,17482,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:25:54,,,867488061434766,17484,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:27:55,,,867488061434766,17486,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:29:55,,,867488061434766,17488,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:31:55,,,867488061434766,17490,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:33:55,,,867488061434766,17492,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:35:55,,,867488061434766,17494,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:37:55,,,867488061434766,17496,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:39:55,,,867488061434766,17498,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:41:55,,,867488061434766,17500,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:43:55,,,867488061434766,17502,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:45:56,,,867488061434766,17504,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:47:56,,,867488061434766,17506,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:49:56,,,867488061434766,17508,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:51:56,,,867488061434766,17510,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:53:56,,,867488061434766,17512,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:55:56,,,867488061434766,17514,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:57:56,,,867488061434766,17516,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 02:59:56,,,867488061434766,17518,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 03:01:17,2025-06-12 03:01:04,2025-06-12 02:58:41,867488061434766,17520,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12853,0,-,0,0,11,11,-,1,0.0,315,658,-23.508072,-47.602568,724,10,c3c3,0dc23317,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,4,3,0,0,10,
2025-06-12 03:02:26,,,867488061434766,17521,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 03:05:02,,,867488061434766,17523,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 04:56:34,2025-06-12 04:01:04,2025-06-12 03:59:17,867488061434766,17531,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12764,0,-,0,0,11,12,-,1,0.0,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,1,850,0,0,10,
2025-06-12 04:56:34,,,867488061434766,17543,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 04:56:35,2025-06-12 04:01:04,2025-06-12 03:59:17,867488061434766,17531,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12764,0,-,0,0,11,12,-,1,0.0,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,1,850,0,0,10,
2025-06-12 05:06:30,,,867488061434766,17548,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:06:30,2025-06-12 05:02:35,2025-06-12 04:59:10,867488061434766,17551,GTPDP,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12770,0,0,0,0,11,12,-,0,0.0,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-06-12 05:06:31,2025-06-12 05:01:04,2025-06-12 04:59:10,867488061434766,17550,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12724,0,-,0,0,11,12,-,1,0.0,315,658,-23.508072,-47.602568,0,0,0,0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,0,0,0,0,10,
2025-06-12 05:09:17,,,867488061434766,17553,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:09:21,2025-06-12 05:08:33,2025-06-12 04:59:10,867488061434766,17555,GTPDP,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12818,0,0,0,0,11,12,-,0,0.0,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-06-12 05:13:07,,,867488061434766,17556,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:13:08,2025-06-12 05:12:44,2025-06-12 04:59:10,867488061434766,17558,GTPDP,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12831,0,0,0,0,11,12,-,0,0.0,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-06-12 05:15:06,,,867488061434766,17559,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:17:06,,,867488061434766,17561,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:19:06,,,867488061434766,17563,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:21:06,,,867488061434766,17565,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:23:06,,,867488061434766,17567,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:25:07,,,867488061434766,17569,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:27:07,,,867488061434766,17571,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:29:07,,,867488061434766,17573,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:31:07,,,867488061434766,17575,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:33:07,,,867488061434766,17577,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:35:07,,,867488061434766,17579,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:37:07,,,867488061434766,17581,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:39:09,,,867488061434766,17583,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:41:10,,,867488061434766,17585,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:43:11,,,867488061434766,17587,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:45:07,,,867488061434766,17589,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:47:08,,,867488061434766,17591,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:49:08,,,867488061434766,17593,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:51:08,,,867488061434766,17595,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:53:08,,,867488061434766,17597,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:55:11,,,867488061434766,17599,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:57:08,,,867488061434766,17601,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 05:59:09,,,867488061434766,17603,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 06:01:05,2025-06-12 06:01:04,2025-06-12 05:58:50,867488061434766,17605,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12780,0,-,0,0,11,11,-,1,0.0,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-06-12 06:01:08,,,867488061434766,17606,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 06:03:08,,,867488061434766,17608,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 06:04:37,2025-06-12 06:04:36,2025-06-12 05:58:50,867488061434766,17610,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12024,0,0,1,0,22,11,43407,0,0.0,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-06-12 06:04:37,2025-06-12 06:04:36,2025-06-12 05:58:50,867488061434766,17611,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12024,0,0,1,0,22,11,-,0,0.0,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-06-12 06:04:39,2025-06-12 06:04:36,2025-06-12 05:58:50,867488061434766,17612,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12024,0,0,1,0,12,11,0,0,170,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-06-12 06:04:39,2025-06-12 06:04:36,2025-06-12 05:58:50,867488061434766,17613,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12024,0,0,1,0,12,11,-,0,0.0,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-06-12 06:04:40,2025-06-12 06:04:37,2025-06-12 05:58:50,867488061434766,17614,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12082,0,0,1,0,22,11,1,0,180,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-06-12 06:04:41,2025-06-12 06:04:37,2025-06-12 05:58:50,867488061434766,17615,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12082,0,0,1,0,22,11,-,0,0.0,315,658,-23.508072,-47.602568,724,10,0c2b,000041c0,0.0,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-06-12 06:05:08,2025-06-12 06:05:07,2025-06-12 06:05:07,867488061434766,17616,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13615,0,-,1,0,22,11,-,1,200,315,538,-23.508318,-47.602969,724,10,0c2b,000041c0,0.1,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-06-12 06:05:09,,,867488061434766,17620,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 06:05:09,2025-06-12 06:05:07,2025-06-12 06:05:07,867488061434766,17617,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13615,0,0,1,0,22,11,-,1,4.0,315,538,-23.508318,-47.602969,724,10,0c2b,000041c0,0.1,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,0,
2025-06-12 06:05:10,2025-06-12 06:05:07,2025-06-12 06:05:07,867488061434766,17618,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13615,0,0,1,0,22,11,-,1,4.0,315,538,-23.508318,-47.602969,724,10,0c2b,000041c0,0.1,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,1,
2025-06-12 06:05:11,2025-06-12 06:05:07,2025-06-12 06:05:07,867488061434766,17619,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13615,0,0,1,0,22,11,-,1,4.0,315,538,-23.508318,-47.602969,724,10,0c2b,000041c0,0.1,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,0,
2025-06-12 06:07:09,,,867488061434766,17622,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 06:07:46,2025-06-12 06:07:45,2025-06-12 06:07:44,867488061434766,17624,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14100,0,-,1,0,22,12,-,1,0.0,315,542,-23.508503,-47.602792,724,10,0c2b,000041c0,0.1,1917.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-06-12 06:09:09,,,867488061434766,17625,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 06:10:43,2025-06-12 06:10:42,2025-06-12 06:10:42,867488061434766,17627,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14097,0,-,1,0,22,12,-,1,13.2,279,623,-23.505605,-47.605608,724,10,0c2b,000041c0,0.5,1918.1,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,11,
2025-06-12 06:10:46,2025-06-12 06:10:45,2025-06-12 06:10:44,867488061434766,17628,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13026,0,-,1,0,22,12,-,1,22.6,236,623,-23.505638,-47.605703,724,10,0c2b,000041c0,0.6,1918.1,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-06-12 06:11:09,,,867488061434766,17629,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
